3.7186296003637376e-20
2.5904863637211644e-21
1.9183916144080888e-21
4.927648432484201e-22
4.879645651046354e-22
1.829161230378212e-22
1.987702586959049e-22
8.992269410278793e-23
1.0181621588066875e-22
5.166868812686123e-23
5.974336226173307e-23
3.2793780796398124e-23
