5.317834131708002e+16
3704530508059625.0
2743399989094213.0
704679407187146.5
697814759266064.0
261579588952608.84
284251829210904.56
128594139052759.77
145602495047799.53
73888916829675.27
85436121668950.38
46896815646759.266
