6.237697519857309e+16
4345329355907793.0
3217945292034387.5
826572789154288.1
818520714521745.9
306826860869185.9
333420878908510.06
150837976960359.28
170788388609065.2
86670005464306.17
100214612009620.94
55008889597509.73
