4.458553708176814e+17
3.105935019766548e+16
2.300108497099953e+16
5908139894458694.0
5850585636692266.0
2193123268971279.2
2383210797854059.0
1078152923701670.2
1220753580920485.5
619495976223141.1
716309507148825.8
393190072846998.25
