1.567124492059538e+17
1.091696421320567e+16
8084587085540710.0
2076635582648906.8
2056405997407905.0
770854769663221.6
837668104037044.5
378956958516800.1
429079265059924.6
217744909652424.5
251773627115721.06
138201280031335.73
